"","nlc2022_7class","T_MAPCODE","lk_kirsten","n"
"6018","5","SVcb27","8",0
"6019","6","SVcb27","8",0
"6020","7","SVcb27","8",0
"6021","1","SVcb28","8",0
"6022","2","SVcb28","8",0
"6023","3","SVcb28","8",0
"6024","4","SVcb28","8",0
"6025","5","SVcb28","8",0
"6026","6","SVcb28","8",0
"6027","7","SVcb28","8",0
"6028","1","SVcb29","8",0
"6029","2","SVcb29","8",0
"6030","3","SVcb29","8",0
"6031","4","SVcb29","8",0
"6032","5","SVcb29","8",0
"6033","6","SVcb29","8",0
"6034","7","SVcb29","8",0
"6035","1","SVcb3","8",0
"6036","2","SVcb3","8",0
"6037","3","SVcb3","8",0
"6038","4","SVcb3","8",0
"6039","5","SVcb3","8",0
"6040","6","SVcb3","8",0
"6041","7","SVcb3","8",0
"6042","1","SVcb4","8",0
"6043","2","SVcb4","8",0
"6044","3","SVcb4","8",0
"6045","4","SVcb4","8",0
"6046","5","SVcb4","8",0
"6047","6","SVcb4","8",0
"6048","7","SVcb4","8",0
"6049","1","SVcb5","8",0
"6050","2","SVcb5","8",0
"6051","3","SVcb5","8",0
"6052","4","SVcb5","8",0
"6053","5","SVcb5","8",0
"6054","6","SVcb5","8",0
"6055","7","SVcb5","8",0
"6056","1","SVcb6","8",0
"6057","2","SVcb6","8",0
"6058","3","SVcb6","8",0
"6059","4","SVcb6","8",0
"6060","5","SVcb6","8",0
"6061","6","SVcb6","8",0
"6062","7","SVcb6","8",0
"6063","1","SVcb7","8",0
"6064","2","SVcb7","8",0
"6065","3","SVcb7","8",0
"6066","4","SVcb7","8",0
"6067","5","SVcb7","8",0
"6068","6","SVcb7","8",0
"6069","7","SVcb7","8",0
"6070","1","SVcb8","8",0
"6071","2","SVcb8","8",0
"6072","3","SVcb8","8",0
"6073","4","SVcb8","8",0
"6074","5","SVcb8","8",0
"6075","6","SVcb8","8",0
"6076","7","SVcb8","8",0
"6077","1","SVcb9","8",0
"6078","2","SVcb9","8",0
"6079","3","SVcb9","8",0
"6080","4","SVcb9","8",0
"6081","5","SVcb9","8",0
"6082","6","SVcb9","8",0
"6083","7","SVcb9","8",0
"6084","1","SVk1","8",0
"6085","2","SVk1","8",0
"6086","3","SVk1","8",0
"6087","4","SVk1","8",0
"6088","5","SVk1","8",0
"6089","6","SVk1","8",0
"6090","7","SVk1","8",0
"6091","1","SVk10","8",0
"6092","2","SVk10","8",0
"6093","3","SVk10","8",0
"6094","4","SVk10","8",0
"6095","5","SVk10","8",0
"6096","6","SVk10","8",0
"6097","7","SVk10","8",0
"6098","1","SVk11","8",0
"6099","2","SVk11","8",0
"6100","3","SVk11","8",0
"6101","4","SVk11","8",0
"6102","5","SVk11","8",0
"6103","6","SVk11","8",0
"6104","7","SVk11","8",0
"6105","1","SVk12","8",0
"6106","2","SVk12","8",0
"6107","3","SVk12","8",0
"6108","4","SVk12","8",0
"6109","5","SVk12","8",0
"6110","6","SVk12","8",0
"6111","7","SVk12","8",0
"6112","1","SVk13","8",0
"6113","2","SVk13","8",0
"6114","3","SVk13","8",0
"6115","4","SVk13","8",0
"6116","5","SVk13","8",0
"6117","6","SVk13","8",0
"6118","7","SVk13","8",0
"6119","1","SVk14","8",0
"6120","2","SVk14","8",0
"6121","3","SVk14","8",0
"6122","4","SVk14","8",0
"6123","5","SVk14","8",0
"6124","6","SVk14","8",0
"6125","7","SVk14","8",0
"6126","1","SVk15","8",0
"6127","2","SVk15","8",0
"6128","3","SVk15","8",0
"6129","4","SVk15","8",0
"6130","5","SVk15","8",0
"6131","6","SVk15","8",0
"6132","7","SVk15","8",0
"6133","1","SVk16","8",0
"6134","2","SVk16","8",0
"6135","3","SVk16","8",0
"6136","4","SVk16","8",0
"6137","5","SVk16","8",0
"6138","6","SVk16","8",0
"6139","7","SVk16","8",0
"6140","1","SVk17","8",0
"6141","2","SVk17","8",0
"6142","3","SVk17","8",0
"6143","4","SVk17","8",0
"6144","5","SVk17","8",0
"6145","6","SVk17","8",0
"6146","7","SVk17","8",0
"6147","1","SVk18","8",0
"6148","2","SVk18","8",0
"6149","3","SVk18","8",0
"6150","4","SVk18","8",0
"6151","5","SVk18","8",0
"6152","6","SVk18","8",0
"6153","7","SVk18","8",0
"6154","1","SVk2","8",0
"6155","2","SVk2","8",0
"6156","3","SVk2","8",0
"6157","4","SVk2","8",0
"6158","5","SVk2","8",0
"6159","6","SVk2","8",0
"6160","7","SVk2","8",0
"6161","1","SVk3","8",0
"6162","2","SVk3","8",0
"6163","3","SVk3","8",0
"6164","4","SVk3","8",0
"6165","5","SVk3","8",0
"6166","6","SVk3","8",0
"6167","7","SVk3","8",0
"6168","1","SVk4","8",0
"6169","2","SVk4","8",0
"6170","3","SVk4","8",0
"6171","4","SVk4","8",0
"6172","5","SVk4","8",0
"6173","6","SVk4","8",0
"6174","7","SVk4","8",0
"6175","1","SVk5","8",0
"6176","2","SVk5","8",0
"6177","3","SVk5","8",0
"6178","4","SVk5","8",0
"6179","5","SVk5","8",0
"6180","6","SVk5","8",0
"6181","7","SVk5","8",0
"6182","1","SVk6","8",0
"6183","2","SVk6","8",0
"6184","3","SVk6","8",0
"6185","4","SVk6","8",0
"6186","5","SVk6","8",0
"6187","6","SVk6","8",0
"6188","7","SVk6","8",0
"6189","1","SVk7","8",0
"6190","2","SVk7","8",0
"6191","3","SVk7","8",0
"6192","4","SVk7","8",0
"6193","5","SVk7","8",0
"6194","6","SVk7","8",0
"6195","7","SVk7","8",0
"6196","1","SVk8","8",0
"6197","2","SVk8","8",0
"6198","3","SVk8","8",0
"6199","4","SVk8","8",0
"6200","5","SVk8","8",0
"6201","6","SVk8","8",0
"6202","7","SVk8","8",0
"6203","1","SVk9","8",0
"6204","2","SVk9","8",0
"6205","3","SVk9","8",0
"6206","4","SVk9","8",0
"6207","5","SVk9","8",0
"6208","6","SVk9","8",0
"6209","7","SVk9","8",0
"6210","1","SVkd1","8",0
"6211","2","SVkd1","8",0
"6212","3","SVkd1","8",0
"6213","4","SVkd1","8",0
"6214","5","SVkd1","8",0
"6215","6","SVkd1","8",0
"6216","7","SVkd1","8",0
"6217","1","SVkd2","8",0
"6218","2","SVkd2","8",0
"6219","3","SVkd2","8",0
"6220","4","SVkd2","8",0
"6221","5","SVkd2","8",0
"6222","6","SVkd2","8",0
"6223","7","SVkd2","8",0
"6224","1","SVkd3","8",0
"6225","2","SVkd3","8",0
"6226","3","SVkd3","8",0
"6227","4","SVkd3","8",0
"6228","5","SVkd3","8",0
"6229","6","SVkd3","8",0
"6230","7","SVkd3","8",0
"6231","1","SVkd4","8",0
"6232","2","SVkd4","8",0
"6233","3","SVkd4","8",0
"6234","4","SVkd4","8",0
"6235","5","SVkd4","8",0
"6236","6","SVkd4","8",0
"6237","7","SVkd4","8",0
"6238","1","SVl1","8",0
"6239","2","SVl1","8",0
"6240","3","SVl1","8",0
"6241","4","SVl1","8",0
"6242","5","SVl1","8",0
"6243","6","SVl1","8",0
"6244","7","SVl1","8",0
"6245","1","SVl10","8",0
"6246","2","SVl10","8",0
"6247","3","SVl10","8",0
"6248","4","SVl10","8",0
"6249","5","SVl10","8",0
"6250","6","SVl10","8",0
"6251","7","SVl10","8",0
"6252","1","SVl11","8",0
"6253","2","SVl11","8",0
"6254","3","SVl11","8",0
"6255","4","SVl11","8",0
"6256","5","SVl11","8",0
"6257","6","SVl11","8",0
"6258","7","SVl11","8",0
"6259","1","SVl12","8",0
"6260","2","SVl12","8",0
"6261","3","SVl12","8",0
"6262","4","SVl12","8",0
"6263","5","SVl12","8",0
"6264","6","SVl12","8",0
"6265","7","SVl12","8",0
"6266","1","SVl13","8",0
"6267","2","SVl13","8",0
"6268","3","SVl13","8",0
"6269","4","SVl13","8",0
"6270","5","SVl13","8",0
"6271","6","SVl13","8",0
"6272","7","SVl13","8",0
"6273","1","SVl14","8",0
"6274","2","SVl14","8",0
"6275","3","SVl14","8",0
"6276","4","SVl14","8",0
"6277","5","SVl14","8",0
"6278","6","SVl14","8",0
"6279","7","SVl14","8",0
"6280","1","SVl15","8",0
"6281","2","SVl15","8",0
"6282","3","SVl15","8",0
"6283","4","SVl15","8",0
"6284","5","SVl15","8",0
"6285","6","SVl15","8",0
"6286","7","SVl15","8",0
"6287","1","SVl16","8",0
"6288","2","SVl16","8",0
"6289","3","SVl16","8",0
"6290","4","SVl16","8",0
"6291","5","SVl16","8",0
"6292","6","SVl16","8",0
"6293","7","SVl16","8",0
"6294","1","SVl17","8",0
"6295","2","SVl17","8",0
"6296","3","SVl17","8",0
"6297","4","SVl17","8",0
"6298","5","SVl17","8",0
"6299","6","SVl17","8",0
"6300","7","SVl17","8",0
"6301","1","SVl18","8",0
"6302","2","SVl18","8",0
"6303","3","SVl18","8",0
"6304","4","SVl18","8",0
"6305","5","SVl18","8",0
"6306","6","SVl18","8",0
"6307","7","SVl18","8",0
"6308","1","SVl19","8",0
"6309","2","SVl19","8",0
"6310","3","SVl19","8",0
"6311","4","SVl19","8",0
"6312","5","SVl19","8",0
"6313","6","SVl19","8",0
"6314","7","SVl19","8",0
"6315","1","SVl2","8",0
"6316","2","SVl2","8",0
"6317","3","SVl2","8",0
"6318","4","SVl2","8",0
"6319","5","SVl2","8",0
"6320","6","SVl2","8",0
"6321","7","SVl2","8",0
"6322","1","SVl20","8",0
"6323","2","SVl20","8",0
"6324","3","SVl20","8",0
"6325","4","SVl20","8",0
"6326","5","SVl20","8",0
"6327","6","SVl20","8",0
"6328","7","SVl20","8",0
"6329","1","SVl21","8",0
"6330","2","SVl21","8",0
"6331","3","SVl21","8",0
"6332","4","SVl21","8",0
"6333","5","SVl21","8",0
"6334","6","SVl21","8",0
"6335","7","SVl21","8",0
"6336","1","SVl22","8",0
"6337","2","SVl22","8",0
"6338","3","SVl22","8",0
"6339","4","SVl22","8",0
"6340","5","SVl22","8",0
"6341","6","SVl22","8",0
"6342","7","SVl22","8",0
"6343","1","SVl23","8",0
"6344","2","SVl23","8",0
"6345","3","SVl23","8",0
"6346","4","SVl23","8",0
"6347","5","SVl23","8",0
"6348","6","SVl23","8",0
"6349","7","SVl23","8",0
"6350","1","SVl24","8",0
"6351","2","SVl24","8",0
"6352","3","SVl24","8",0
"6353","4","SVl24","8",0
"6354","5","SVl24","8",0
"6355","6","SVl24","8",0
"6356","7","SVl24","8",0
"6357","1","SVl25","8",0
"6358","2","SVl25","8",0
"6359","3","SVl25","8",0
"6360","4","SVl25","8",0
"6361","5","SVl25","8",0
"6362","6","SVl25","8",0
"6363","7","SVl25","8",0
"6364","1","SVl26","8",0
"6365","2","SVl26","8",0
"6366","3","SVl26","8",0
"6367","4","SVl26","8",0
"6368","5","SVl26","8",0
"6369","6","SVl26","8",0
"6370","7","SVl26","8",0
"6371","1","SVl27","8",0
"6372","2","SVl27","8",0
"6373","3","SVl27","8",0
"6374","4","SVl27","8",0
"6375","5","SVl27","8",0
"6376","6","SVl27","8",0
"6377","7","SVl27","8",0
"6378","1","SVl3","8",0
"6379","2","SVl3","8",0
"6380","3","SVl3","8",0
"6381","4","SVl3","8",0
"6382","5","SVl3","8",0
"6383","6","SVl3","8",0
"6384","7","SVl3","8",0
"6385","1","SVl4","8",0
"6386","2","SVl4","8",0
"6387","3","SVl4","8",0
"6388","4","SVl4","8",0
"6389","5","SVl4","8",0
"6390","6","SVl4","8",0
"6391","7","SVl4","8",0
"6392","1","SVl5","8",0
"6393","2","SVl5","8",0
"6394","3","SVl5","8",0
"6395","4","SVl5","8",0
"6396","5","SVl5","8",0
"6397","6","SVl5","8",0
"6398","7","SVl5","8",0
"6399","1","SVl6","8",0
"6400","2","SVl6","8",0
"6401","3","SVl6","8",0
"6402","4","SVl6","8",0
"6403","5","SVl6","8",0
"6404","6","SVl6","8",0
"6405","7","SVl6","8",0
"6406","1","SVl7","8",0
"6407","2","SVl7","8",0
"6408","3","SVl7","8",0
"6409","4","SVl7","8",0
"6410","5","SVl7","8",0
"6411","6","SVl7","8",0
"6412","7","SVl7","8",0
"6413","1","SVl8","8",0
"6414","2","SVl8","8",0
"6415","3","SVl8","8",0
"6416","4","SVl8","8",0
"6417","5","SVl8","8",0
"6418","6","SVl8","8",0
"6419","7","SVl8","8",0
"6420","1","SVl9","8",0
"6421","2","SVl9","8",0
"6422","3","SVl9","8",0
"6423","4","SVl9","8",0
"6424","5","SVl9","8",0
"6425","6","SVl9","8",0
"6426","7","SVl9","8",0
"6427","1","SVmp1","8",0
"6428","2","SVmp1","8",0
"6429","3","SVmp1","8",0
"6430","4","SVmp1","8",0
"6431","5","SVmp1","8",0
"6432","6","SVmp1","8",0
"6433","7","SVmp1","8",0
"6434","1","SVmp2","8",0
"6435","2","SVmp2","8",0
"6436","3","SVmp2","8",0
"6437","4","SVmp2","8",0
"6438","5","SVmp2","8",0
"6439","6","SVmp2","8",0
"6440","7","SVmp2","8",0
"6441","1","SVmp3","8",0
"6442","2","SVmp3","8",0
"6443","3","SVmp3","8",0
"6444","4","SVmp3","8",0
"6445","5","SVmp3","8",0
"6446","6","SVmp3","8",0
"6447","7","SVmp3","8",0
"6448","1","SVmp4","8",0
"6449","2","SVmp4","8",0
"6450","3","SVmp4","8",0
"6451","4","SVmp4","8",0
"6452","5","SVmp4","8",0
"6453","6","SVmp4","8",0
"6454","7","SVmp4","8",0
"6455","1","SVmp5","8",0
"6456","2","SVmp5","8",0
"6457","3","SVmp5","8",0
"6458","4","SVmp5","8",0
"6459","5","SVmp5","8",0
"6460","6","SVmp5","8",0
"6461","7","SVmp5","8",0
"6462","1","SVmp6","8",0
"6463","2","SVmp6","8",0
"6464","3","SVmp6","8",0
"6465","4","SVmp6","8",0
"6466","5","SVmp6","8",0
"6467","6","SVmp6","8",0
"6468","7","SVmp6","8",0
"6469","1","SVmp7","8",0
"6470","2","SVmp7","8",0
"6471","3","SVmp7","8",0
"6472","4","SVmp7","8",0
"6473","5","SVmp7","8",0
"6474","6","SVmp7","8",0
"6475","7","SVmp7","8",0
"6476","1","SVmp8","8",0
"6477","2","SVmp8","8",0
"6478","3","SVmp8","8",0
"6479","4","SVmp8","8",0
"6480","5","SVmp8","8",0
"6481","6","SVmp8","8",0
"6482","7","SVmp8","8",0
"6483","1","SVs1","8",0
"6484","2","SVs1","8",0
"6485","3","SVs1","8",0
"6486","4","SVs1","8",0
"6487","5","SVs1","8",0
"6488","6","SVs1","8",0
"6489","7","SVs1","8",0
"6490","1","SVs2","8",0
"6491","2","SVs2","8",0
"6492","3","SVs2","8",0
"6493","4","SVs2","8",0
"6494","5","SVs2","8",0
"6495","6","SVs2","8",0
"6496","7","SVs2","8",0
"6497","1","SVs3","8",0
"6498","2","SVs3","8",0
"6499","3","SVs3","8",0
"6500","4","SVs3","8",0
"6501","5","SVs3","8",0
"6502","6","SVs3","8",0
"6503","7","SVs3","8",0
"6504","1","SVs4","8",0
"6505","2","SVs4","8",0
"6506","3","SVs4","8",0
"6507","4","SVs4","8",0
"6508","5","SVs4","8",0
"6509","6","SVs4","8",0
"6510","7","SVs4","8",0
"6511","1","SVs5","8",0
"6512","2","SVs5","8",0
"6513","3","SVs5","8",0
"6514","4","SVs5","8",0
"6515","5","SVs5","8",0
"6516","6","SVs5","8",0
"6517","7","SVs5","8",0
"6518","1","SVs6","8",0
"6519","2","SVs6","8",0
"6520","3","SVs6","8",0
"6521","4","SVs6","8",0
"6522","5","SVs6","8",0
"6523","6","SVs6","8",0
"6524","7","SVs6","8",0
"6525","1","SVs7","8",0
"6526","2","SVs7","8",0
"6527","3","SVs7","8",0
"6528","4","SVs7","8",0
"6529","5","SVs7","8",0
"6530","6","SVs7","8",0
"6531","7","SVs7","8",0
"6532","1","SVs8","8",0
"6533","2","SVs8","8",0
"6534","3","SVs8","8",0
"6535","4","SVs8","8",0
"6536","5","SVs8","8",0
"6537","6","SVs8","8",0
"6538","7","SVs8","8",0
"6539","1","AT15","99",36437
"6540","2","AT15","99",57
"6541","3","AT15","99",5
"6542","4","AT15","99",3
"6543","5","AT15","99",0
"6544","6","AT15","99",0
"6545","7","AT15","99",0
"6546","1","AT16","99",127912
"6547","2","AT16","99",3804
"6548","3","AT16","99",167
"6549","4","AT16","99",216
"6550","5","AT16","99",950
"6551","6","AT16","99",1374
"6552","7","AT16","99",0
"6553","1","AT17","99",1441850
"6554","2","AT17","99",119096
"6555","3","AT17","99",1174
"6556","4","AT17","99",12945
"6557","5","AT17","99",243145
"6558","6","AT17","99",226
"6559","7","AT17","99",4571
"6560","1","AT18","99",2586776
"6561","2","AT18","99",116889
"6562","3","AT18","99",1037
"6563","4","AT18","99",5308
"6564","5","AT18","99",226716
"6565","6","AT18","99",36
"6566","7","AT18","99",2316
"6567","1","AT19","99",2654566
"6568","2","AT19","99",17099
"6569","3","AT19","99",4752
"6570","4","AT19","99",3952
"6571","5","AT19","99",14251
"6572","6","AT19","99",33
"6573","7","AT19","99",15
"6574","1","AT20","99",50004
"6575","2","AT20","99",5612
"6576","3","AT20","99",223
"6577","4","AT20","99",31972
"6578","5","AT20","99",0
"6579","6","AT20","99",975
"6580","7","AT20","99",5
"6581","1","AT21","99",777244
"6582","2","AT21","99",44839
"6583","3","AT21","99",22644
"6584","4","AT21","99",45993
"6585","5","AT21","99",74537
"6586","6","AT21","99",187
"6587","7","AT21","99",323
"6588","1","AT22","99",230992
"6589","2","AT22","99",82632
"6590","3","AT22","99",8990
"6591","4","AT22","99",105798
"6592","5","AT22","99",109896
"6593","6","AT22","99",292
"6594","7","AT22","99",120
"6595","1","AT23","99",670699
"6596","2","AT23","99",56327
"6597","3","AT23","99",309
"6598","4","AT23","99",22796
"6599","5","AT23","99",27579
"6600","6","AT23","99",12
"6601","7","AT23","99",260
"6602","1","AT24","99",6495116
"6603","2","AT24","99",422191
"6604","3","AT24","99",5082
"6605","4","AT24","99",137061
"6606","5","AT24","99",377305
"6607","6","AT24","99",133
"6608","7","AT24","99",3449
"6609","1","AT25","99",5273051
"6610","2","AT25","99",22041
"6611","3","AT25","99",3690
"6612","4","AT25","99",15690
"6613","5","AT25","99",7689
"6614","6","AT25","99",253
"6615","7","AT25","99",0
"6616","1","AT26","99",75435
"6617","2","AT26","99",5641
"6618","3","AT26","99",299
"6619","4","AT26","99",721
"6620","5","AT26","99",19110
"6621","6","AT26","99",0
"6622","7","AT26","99",0
"6623","1","AT27","99",3077134
"6624","2","AT27","99",8806
"6625","3","AT27","99",720
"6626","4","AT27","99",5896
"6627","5","AT27","99",6448
"6628","6","AT27","99",942
"6629","7","AT27","99",2
"6630","1","AT28","99",2270580
"6631","2","AT28","99",148087
"6632","3","AT28","99",2634
"6633","4","AT28","99",60573
"6634","5","AT28","99",89760
"6635","6","AT28","99",65
"6636","7","AT28","99",4577
"6637","1","AT29","99",1920140
"6638","2","AT29","99",14513
"6639","3","AT29","99",1683
"6640","4","AT29","99",13698
"6641","5","AT29","99",10564
"6642","6","AT29","99",937
"6643","7","AT29","99",0
"6644","1","AT30","99",1563314
"6645","2","AT30","99",27429
"6646","3","AT30","99",5860
"6647","4","AT30","99",21433
"6648","5","AT30","99",67044
"6649","6","AT30","99",44
"6650","7","AT30","99",22
"6651","1","AT31","99",525490
"6652","2","AT31","99",55195
"6653","3","AT31","99",95
"6654","4","AT31","99",4060
"6655","5","AT31","99",16562
"6656","6","AT31","99",0
"6657","7","AT31","99",602
"6658","1","AT32","99",8626663
"6659","2","AT32","99",112279
"6660","3","AT32","99",15245
"6661","4","AT32","99",64523
"6662","5","AT32","99",165079
"6663","6","AT32","99",254
"6664","7","AT32","99",6417
"6665","1","AT33","99",1209989
