"","nlc2022_7class","T_MAPCODE","coct_cond10","n"
"8182","6","Gh12","4",0
"8183","7","Gh12","4",0
"8184","1","Gh13","4",0
"8185","2","Gh13","4",0
"8186","3","Gh13","4",0
"8187","4","Gh13","4",0
"8188","5","Gh13","4",0
"8189","6","Gh13","4",0
"8190","7","Gh13","4",0
"8191","1","Gh14","4",0
"8192","2","Gh14","4",0
"8193","3","Gh14","4",0
"8194","4","Gh14","4",0
"8195","5","Gh14","4",0
"8196","6","Gh14","4",0
"8197","7","Gh14","4",0
"8198","1","Gh15","4",0
"8199","2","Gh15","4",0
"8200","3","Gh15","4",0
"8201","4","Gh15","4",0
"8202","5","Gh15","4",0
"8203","6","Gh15","4",0
"8204","7","Gh15","4",0
"8205","1","Gh2","4",0
"8206","2","Gh2","4",0
"8207","3","Gh2","4",0
"8208","4","Gh2","4",0
"8209","5","Gh2","4",0
"8210","6","Gh2","4",0
"8211","7","Gh2","4",0
"8212","1","Gh3","4",0
"8213","2","Gh3","4",0
"8214","3","Gh3","4",0
"8215","4","Gh3","4",0
"8216","5","Gh3","4",0
"8217","6","Gh3","4",0
"8218","7","Gh3","4",0
"8219","1","Gh4","4",0
"8220","2","Gh4","4",0
"8221","3","Gh4","4",0
"8222","4","Gh4","4",0
"8223","5","Gh4","4",0
"8224","6","Gh4","4",0
"8225","7","Gh4","4",0
"8226","1","Gh5","4",0
"8227","2","Gh5","4",0
"8228","3","Gh5","4",0
"8229","4","Gh5","4",0
"8230","5","Gh5","4",0
"8231","6","Gh5","4",0
"8232","7","Gh5","4",0
"8233","1","Gh6","4",0
"8234","2","Gh6","4",0
"8235","3","Gh6","4",0
"8236","4","Gh6","4",0
"8237","5","Gh6","4",0
"8238","6","Gh6","4",0
"8239","7","Gh6","4",0
"8240","1","Gh7","4",0
"8241","2","Gh7","4",0
"8242","3","Gh7","4",0
"8243","4","Gh7","4",0
"8244","5","Gh7","4",0
"8245","6","Gh7","4",0
"8246","7","Gh7","4",0
"8247","1","Gh8","4",0
"8248","2","Gh8","4",0
"8249","3","Gh8","4",0
"8250","4","Gh8","4",0
"8251","5","Gh8","4",0
"8252","6","Gh8","4",0
"8253","7","Gh8","4",0
"8254","1","Gh9","4",0
"8255","2","Gh9","4",0
"8256","3","Gh9","4",0
"8257","4","Gh9","4",0
"8258","5","Gh9","4",0
"8259","6","Gh9","4",0
"8260","7","Gh9","4",0
"8261","1","Gm1","4",0
"8262","2","Gm1","4",0
"8263","3","Gm1","4",0
"8264","4","Gm1","4",0
"8265","5","Gm1","4",0
"8266","6","Gm1","4",0
"8267","7","Gm1","4",0
"8268","1","Gm10","4",0
"8269","2","Gm10","4",0
"8270","3","Gm10","4",0
"8271","4","Gm10","4",0
"8272","5","Gm10","4",0
"8273","6","Gm10","4",0
"8274","7","Gm10","4",0
"8275","1","Gm11","4",0
"8276","2","Gm11","4",0
"8277","3","Gm11","4",0
"8278","4","Gm11","4",0
"8279","5","Gm11","4",0
"8280","6","Gm11","4",0
"8281","7","Gm11","4",0
"8282","1","Gm12","4",0
"8283","2","Gm12","4",0
"8284","3","Gm12","4",0
"8285","4","Gm12","4",0
"8286","5","Gm12","4",0
"8287","6","Gm12","4",0
"8288","7","Gm12","4",0
"8289","1","Gm13","4",0
"8290","2","Gm13","4",0
"8291","3","Gm13","4",0
"8292","4","Gm13","4",0
"8293","5","Gm13","4",0
"8294","6","Gm13","4",0
"8295","7","Gm13","4",0
"8296","1","Gm14","4",0
"8297","2","Gm14","4",0
"8298","3","Gm14","4",0
"8299","4","Gm14","4",0
"8300","5","Gm14","4",0
"8301","6","Gm14","4",0
"8302","7","Gm14","4",0
"8303","1","Gm15","4",0
"8304","2","Gm15","4",0
"8305","3","Gm15","4",0
"8306","4","Gm15","4",0
"8307","5","Gm15","4",0
"8308","6","Gm15","4",0
"8309","7","Gm15","4",0
"8310","1","Gm16","4",0
"8311","2","Gm16","4",0
"8312","3","Gm16","4",0
"8313","4","Gm16","4",0
"8314","5","Gm16","4",0
"8315","6","Gm16","4",0
"8316","7","Gm16","4",0
"8317","1","Gm17","4",0
"8318","2","Gm17","4",0
"8319","3","Gm17","4",0
"8320","4","Gm17","4",0
"8321","5","Gm17","4",0
"8322","6","Gm17","4",0
"8323","7","Gm17","4",0
"8324","1","Gm19","4",0
"8325","2","Gm19","4",0
"8326","3","Gm19","4",0
"8327","4","Gm19","4",0
"8328","5","Gm19","4",0
"8329","6","Gm19","4",0
"8330","7","Gm19","4",0
"8331","1","Gm2","4",0
"8332","2","Gm2","4",0
"8333","3","Gm2","4",0
"8334","4","Gm2","4",0
"8335","5","Gm2","4",0
"8336","6","Gm2","4",0
"8337","7","Gm2","4",0
"8338","1","Gm20","4",0
"8339","2","Gm20","4",0
"8340","3","Gm20","4",0
"8341","4","Gm20","4",0
"8342","5","Gm20","4",0
"8343","6","Gm20","4",0
"8344","7","Gm20","4",0
"8345","1","Gm21","4",0
"8346","2","Gm21","4",0
"8347","3","Gm21","4",0
"8348","4","Gm21","4",0
"8349","5","Gm21","4",0
"8350","6","Gm21","4",0
"8351","7","Gm21","4",0
"8352","1","Gm22","4",0
"8353","2","Gm22","4",0
"8354","3","Gm22","4",0
"8355","4","Gm22","4",0
"8356","5","Gm22","4",0
"8357","6","Gm22","4",0
"8358","7","Gm22","4",0
"8359","1","Gm23","4",0
"8360","2","Gm23","4",0
"8361","3","Gm23","4",0
"8362","4","Gm23","4",0
"8363","5","Gm23","4",0
"8364","6","Gm23","4",0
"8365","7","Gm23","4",0
"8366","1","Gm24","4",0
"8367","2","Gm24","4",0
"8368","3","Gm24","4",0
"8369","4","Gm24","4",0
"8370","5","Gm24","4",0
"8371","6","Gm24","4",0
"8372","7","Gm24","4",0
"8373","1","Gm25","4",0
"8374","2","Gm25","4",0
"8375","3","Gm25","4",0
"8376","4","Gm25","4",0
"8377","5","Gm25","4",0
"8378","6","Gm25","4",0
"8379","7","Gm25","4",0
"8380","1","Gm26","4",0
"8381","2","Gm26","4",0
"8382","3","Gm26","4",0
"8383","4","Gm26","4",0
"8384","5","Gm26","4",0
"8385","6","Gm26","4",0
"8386","7","Gm26","4",0
"8387","1","Gm27","4",0
"8388","2","Gm27","4",0
"8389","3","Gm27","4",0
"8390","4","Gm27","4",0
"8391","5","Gm27","4",0
"8392","6","Gm27","4",0
"8393","7","Gm27","4",0
"8394","1","Gm28","4",0
"8395","2","Gm28","4",0
"8396","3","Gm28","4",0
"8397","4","Gm28","4",0
"8398","5","Gm28","4",0
"8399","6","Gm28","4",0
"8400","7","Gm28","4",0
"8401","1","Gm29","4",0
"8402","2","Gm29","4",0
"8403","3","Gm29","4",0
"8404","4","Gm29","4",0
"8405","5","Gm29","4",0
"8406","6","Gm29","4",0
"8407","7","Gm29","4",0
"8408","1","Gm3","4",0
"8409","2","Gm3","4",0
"8410","3","Gm3","4",0
"8411","4","Gm3","4",0
"8412","5","Gm3","4",0
"8413","6","Gm3","4",0
"8414","7","Gm3","4",0
"8415","1","Gm30","4",0
"8416","2","Gm30","4",0
"8417","3","Gm30","4",0
"8418","4","Gm30","4",0
"8419","5","Gm30","4",0
"8420","6","Gm30","4",0
"8421","7","Gm30","4",0
"8422","1","Gm31","4",0
"8423","2","Gm31","4",0
"8424","3","Gm31","4",0
"8425","4","Gm31","4",0
"8426","5","Gm31","4",0
"8427","6","Gm31","4",0
"8428","7","Gm31","4",0
"8429","1","Gm4","4",0
"8430","2","Gm4","4",0
"8431","3","Gm4","4",0
"8432","4","Gm4","4",0
"8433","5","Gm4","4",0
"8434","6","Gm4","4",0
"8435","7","Gm4","4",0
"8436","1","Gm5","4",0
"8437","2","Gm5","4",0
"8438","3","Gm5","4",0
"8439","4","Gm5","4",0
"8440","5","Gm5","4",0
"8441","6","Gm5","4",0
"8442","7","Gm5","4",0
"8443","1","Gm6","4",0
"8444","2","Gm6","4",0
"8445","3","Gm6","4",0
"8446","4","Gm6","4",0
"8447","5","Gm6","4",0
"8448","6","Gm6","4",0
"8449","7","Gm6","4",0
"8450","1","Gm7","4",0
"8451","2","Gm7","4",0
"8452","3","Gm7","4",0
"8453","4","Gm7","4",0
"8454","5","Gm7","4",0
"8455","6","Gm7","4",0
"8456","7","Gm7","4",0
"8457","1","Gm8","4",0
"8458","2","Gm8","4",0
"8459","3","Gm8","4",0
"8460","4","Gm8","4",0
"8461","5","Gm8","4",0
"8462","6","Gm8","4",0
"8463","7","Gm8","4",0
"8464","1","Gm9","4",0
"8465","2","Gm9","4",0
"8466","3","Gm9","4",0
"8467","4","Gm9","4",0
"8468","5","Gm9","4",0
"8469","6","Gm9","4",0
"8470","7","Gm9","4",0
"8471","1","Gs1","4",0
"8472","2","Gs1","4",0
"8473","3","Gs1","4",0
"8474","4","Gs1","4",0
"8475","5","Gs1","4",0
"8476","6","Gs1","4",0
"8477","7","Gs1","4",0
"8478","1","Gs10","4",0
"8479","2","Gs10","4",0
"8480","3","Gs10","4",0
"8481","4","Gs10","4",0
"8482","5","Gs10","4",0
"8483","6","Gs10","4",0
"8484","7","Gs10","4",0
"8485","1","Gs11","4",0
"8486","2","Gs11","4",0
"8487","3","Gs11","4",0
"8488","4","Gs11","4",0
"8489","5","Gs11","4",0
"8490","6","Gs11","4",0
"8491","7","Gs11","4",0
"8492","1","Gs12","4",0
"8493","2","Gs12","4",0
"8494","3","Gs12","4",0
"8495","4","Gs12","4",0
"8496","5","Gs12","4",0
"8497","6","Gs12","4",0
"8498","7","Gs12","4",0
"8499","1","Gs13","4",0
"8500","2","Gs13","4",0
"8501","3","Gs13","4",0
"8502","4","Gs13","4",0
"8503","5","Gs13","4",0
"8504","6","Gs13","4",0
"8505","7","Gs13","4",0
"8506","1","Gs14","4",0
"8507","2","Gs14","4",0
"8508","3","Gs14","4",0
"8509","4","Gs14","4",0
"8510","5","Gs14","4",0
"8511","6","Gs14","4",0
"8512","7","Gs14","4",0
"8513","1","Gs15","4",0
"8514","2","Gs15","4",0
"8515","3","Gs15","4",0
"8516","4","Gs15","4",0
"8517","5","Gs15","4",0
"8518","6","Gs15","4",0
"8519","7","Gs15","4",0
"8520","1","Gs16","4",0
"8521","2","Gs16","4",0
"8522","3","Gs16","4",0
"8523","4","Gs16","4",0
"8524","5","Gs16","4",0
"8525","6","Gs16","4",0
"8526","7","Gs16","4",0
"8527","1","Gs17","4",0
"8528","2","Gs17","4",0
"8529","3","Gs17","4",0
"8530","4","Gs17","4",0
"8531","5","Gs17","4",0
"8532","6","Gs17","4",0
"8533","7","Gs17","4",0
"8534","1","Gs18","4",0
"8535","2","Gs18","4",0
"8536","3","Gs18","4",0
"8537","4","Gs18","4",0
"8538","5","Gs18","4",0
"8539","6","Gs18","4",0
"8540","7","Gs18","4",0
"8541","1","Gs19","4",0
"8542","2","Gs19","4",0
"8543","3","Gs19","4",0
"8544","4","Gs19","4",0
"8545","5","Gs19","4",0
"8546","6","Gs19","4",0
"8547","7","Gs19","4",0
"8548","1","Gs2","4",0
"8549","2","Gs2","4",0
"8550","3","Gs2","4",0
"8551","4","Gs2","4",0
"8552","5","Gs2","4",0
"8553","6","Gs2","4",0
"8554","7","Gs2","4",0
"8555","1","Gs20","4",0
"8556","2","Gs20","4",0
"8557","3","Gs20","4",0
"8558","4","Gs20","4",0
"8559","5","Gs20","4",0
"8560","6","Gs20","4",0
"8561","7","Gs20","4",0
"8562","1","Gs3","4",0
"8563","2","Gs3","4",0
"8564","3","Gs3","4",0
"8565","4","Gs3","4",0
"8566","5","Gs3","4",0
"8567","6","Gs3","4",0
"8568","7","Gs3","4",0
"8569","1","Gs4","4",0
"8570","2","Gs4","4",0
"8571","3","Gs4","4",0
"8572","4","Gs4","4",0
"8573","5","Gs4","4",0
"8574","6","Gs4","4",0
"8575","7","Gs4","4",0
"8576","1","Gs6","4",0
"8577","2","Gs6","4",0
"8578","3","Gs6","4",0
"8579","4","Gs6","4",0
"8580","5","Gs6","4",0
"8581","6","Gs6","4",0
"8582","7","Gs6","4",0
"8583","1","Gs7","4",0
"8584","2","Gs7","4",0
"8585","3","Gs7","4",0
"8586","4","Gs7","4",0
"8587","5","Gs7","4",0
"8588","6","Gs7","4",0
"8589","7","Gs7","4",0
"8590","1","Gs8","4",0
"8591","2","Gs8","4",0
"8592","3","Gs8","4",0
"8593","4","Gs8","4",0
"8594","5","Gs8","4",0
"8595","6","Gs8","4",0
"8596","7","Gs8","4",0
"8597","1","Gs9","4",0
"8598","2","Gs9","4",0
"8599","3","Gs9","4",0
"8600","4","Gs9","4",0
"8601","5","Gs9","4",0
"8602","6","Gs9","4",0
"8603","7","Gs9","4",0
"8604","1","NKb1","4",0
"8605","2","NKb1","4",0
"8606","3","NKb1","4",0
"8607","4","NKb1","4",0
"8608","5","NKb1","4",0
"8609","6","NKb1","4",0
"8610","7","NKb1","4",0
"8611","1","NKb2","4",0
"8612","2","NKb2","4",0
"8613","3","NKb2","4",0
"8614","4","NKb2","4",0
"8615","5","NKb2","4",0
"8616","6","NKb2","4",0
"8617","7","NKb2","4",0
"8618","1","NKb3","4",0
"8619","2","NKb3","4",0
"8620","3","NKb3","4",0
"8621","4","NKb3","4",0
"8622","5","NKb3","4",0
"8623","6","NKb3","4",0
"8624","7","NKb3","4",0
"8625","1","NKb4","4",0
"8626","2","NKb4","4",0
"8627","3","NKb4","4",0
"8628","4","NKb4","4",0
"8629","5","NKb4","4",0
"8630","6","NKb4","4",0
"8631","7","NKb4","4",0
"8632","1","NKb5","4",0
"8633","2","NKb5","4",0
"8634","3","NKb5","4",0
"8635","4","NKb5","4",0
"8636","5","NKb5","4",0
"8637","6","NKb5","4",0
"8638","7","NKb5","4",0
"8639","1","NKb6","4",0
"8640","2","NKb6","4",0
"8641","3","NKb6","4",0
"8642","4","NKb6","4",0
"8643","5","NKb6","4",0
"8644","6","NKb6","4",0
"8645","7","NKb6","4",0
"8646","1","NKl1","4",0
"8647","2","NKl1","4",0
"8648","3","NKl1","4",0
"8649","4","NKl1","4",0
"8650","5","NKl1","4",0
"8651","6","NKl1","4",0
"8652","7","NKl1","4",0
"8653","1","NKl2","4",0
"8654","2","NKl2","4",0
"8655","3","NKl2","4",0
"8656","4","NKl2","4",0
"8657","5","NKl2","4",0
"8658","6","NKl2","4",0
"8659","7","NKl2","4",0
"8660","1","NKl4","4",0
"8661","2","NKl4","4",0
"8662","3","NKl4","4",0
"8663","4","NKl4","4",0
"8664","5","NKl4","4",0
"8665","6","NKl4","4",0
"8666","7","NKl4","4",0
"8667","1","NKu1","4",0
"8668","2","NKu1","4",0
"8669","3","NKu1","4",0
"8670","4","NKu1","4",0
"8671","5","NKu1","4",0
"8672","6","NKu1","4",0
"8673","7","NKu1","4",0
"8674","1","NKu2","4",0
"8675","2","NKu2","4",0
"8676","3","NKu2","4",0
"8677","4","NKu2","4",0
"8678","5","NKu2","4",0
"8679","6","NKu2","4",0
"8680","7","NKu2","4",0
"8681","1","NKu3","4",0
"8682","2","NKu3","4",0
"8683","3","NKu3","4",0
"8684","4","NKu3","4",0
"8685","5","NKu3","4",0
"8686","6","NKu3","4",0
"8687","7","NKu3","4",0
"8688","1","NKu4","4",0
"8689","2","NKu4","4",0
"8690","3","NKu4","4",0
"8691","4","NKu4","4",0
"8692","5","NKu4","4",0
"8693","6","NKu4","4",0
"8694","7","NKu4","4",0
"8695","1","NOTVEG","4",1288
"8696","2","NOTVEG","4",813
"8697","3","NOTVEG","4",140
"8698","4","NOTVEG","4",1391
"8699","5","NOTVEG","4",0
"8700","6","NOTVEG","4",0
"8701","7","NOTVEG","4",0
"8702","1","SKk1","4",0
"8703","2","SKk1","4",0
"8704","3","SKk1","4",0
"8705","4","SKk1","4",0
"8706","5","SKk1","4",0
"8707","6","SKk1","4",0
"8708","7","SKk1","4",0
"8709","1","SKk2","4",0
"8710","2","SKk2","4",0
"8711","3","SKk2","4",0
"8712","4","SKk2","4",0
"8713","5","SKk2","4",0
"8714","6","SKk2","4",0
"8715","7","SKk2","4",0
"8716","1","SKk3","4",0
"8717","2","SKk3","4",0
"8718","3","SKk3","4",0
"8719","4","SKk3","4",0
"8720","5","SKk3","4",0
"8721","6","SKk3","4",0
"8722","7","SKk3","4",0
"8723","1","SKk4","4",0
"8724","2","SKk4","4",0
"8725","3","SKk4","4",0
"8726","4","SKk4","4",0
"8727","5","SKk4","4",0
"8728","6","SKk4","4",0
"8729","7","SKk4","4",0
"8730","1","SKk5","4",0
"8731","2","SKk5","4",0
"8732","3","SKk5","4",0
"8733","4","SKk5","4",0
"8734","5","SKk5","4",0
"8735","6","SKk5","4",0
"8736","7","SKk5","4",0
"8737","1","SKk6","4",0
"8738","2","SKk6","4",0
"8739","3","SKk6","4",0
"8740","4","SKk6","4",0
"8741","5","SKk6","4",0
"8742","6","SKk6","4",0
"8743","7","SKk6","4",0
"8744","1","SKk7","4",0
"8745","2","SKk7","4",0
"8746","3","SKk7","4",0
"8747","4","SKk7","4",0
"8748","5","SKk7","4",0
"8749","6","SKk7","4",0
"8750","7","SKk7","4",0
"8751","1","SKk8","4",0
"8752","2","SKk8","4",0
"8753","3","SKk8","4",0
"8754","4","SKk8","4",0
"8755","5","SKk8","4",0
"8756","6","SKk8","4",0
"8757","7","SKk8","4",0
"8758","1","SKk9","4",0
"8759","2","SKk9","4",0
"8760","3","SKk9","4",0
"8761","4","SKk9","4",0
"8762","5","SKk9","4",0
"8763","6","SKk9","4",0
"8764","7","SKk9","4",0
"8765","1","SKn1","4",0
"8766","2","SKn1","4",0
"8767","3","SKn1","4",0
"8768","4","SKn1","4",0
"8769","5","SKn1","4",0
"8770","6","SKn1","4",0
"8771","7","SKn1","4",0
"8772","1","SKn2","4",0
"8773","2","SKn2","4",0
"8774","3","SKn2","4",0
"8775","4","SKn2","4",0
"8776","5","SKn2","4",0
"8777","6","SKn2","4",0
"8778","7","SKn2","4",0
"8779","1","SKn3","4",0
"8780","2","SKn3","4",0
"8781","3","SKn3","4",0
"8782","4","SKn3","4",0
"8783","5","SKn3","4",0
"8784","6","SKn3","4",0
"8785","7","SKn3","4",0
"8786","1","SKn4","4",0
"8787","2","SKn4","4",0
"8788","3","SKn4","4",0
"8789","4","SKn4","4",0
"8790","5","SKn4","4",0
"8791","6","SKn4","4",0
"8792","7","SKn4","4",0
"8793","1","SKn5","4",0
"8794","2","SKn5","4",0
"8795","3","SKn5","4",0
"8796","4","SKn5","4",0
"8797","5","SKn5","4",0
"8798","6","SKn5","4",0
"8799","7","SKn5","4",0
"8800","1","SKn6","4",0
"8801","2","SKn6","4",0
"8802","3","SKn6","4",0
"8803","4","SKn6","4",0
"8804","5","SKn6","4",0
"8805","6","SKn6","4",0
"8806","7","SKn6","4",0
"8807","1","SKn7","4",0
"8808","2","SKn7","4",0
"8809","3","SKn7","4",0
"8810","4","SKn7","4",0
"8811","5","SKn7","4",0
"8812","6","SKn7","4",0
"8813","7","SKn7","4",0
"8814","1","SKr1","4",0
"8815","2","SKr1","4",0
"8816","3","SKr1","4",0
"8817","4","SKr1","4",0
"8818","5","SKr1","4",0
"8819","6","SKr1","4",0
"8820","7","SKr1","4",0
"8821","1","SKr10","4",0
"8822","2","SKr10","4",0
"8823","3","SKr10","4",0
"8824","4","SKr10","4",0
"8825","5","SKr10","4",0
"8826","6","SKr10","4",0
"8827","7","SKr10","4",0
"8828","1","SKr11","4",0
"8829","2","SKr11","4",0
"8830","3","SKr11","4",0
"8831","4","SKr11","4",0
"8832","5","SKr11","4",0
"8833","6","SKr11","4",0
"8834","7","SKr11","4",0
"8835","1","SKr12","4",0
"8836","2","SKr12","4",0
"8837","3","SKr12","4",0
"8838","4","SKr12","4",0
"8839","5","SKr12","4",0
"8840","6","SKr12","4",0
"8841","7","SKr12","4",0
"8842","1","SKr13","4",0
"8843","2","SKr13","4",0
"8844","3","SKr13","4",0
"8845","4","SKr13","4",0
"8846","5","SKr13","4",0
"8847","6","SKr13","4",0
"8848","7","SKr13","4",0
"8849","1","SKr14","4",0
"8850","2","SKr14","4",0
"8851","3","SKr14","4",0
"8852","4","SKr14","4",0
"8853","5","SKr14","4",0
"8854","6","SKr14","4",0
"8855","7","SKr14","4",0
"8856","1","SKr15","4",0
"8857","2","SKr15","4",0
"8858","3","SKr15","4",0
"8859","4","SKr15","4",0
"8860","5","SKr15","4",0
"8861","6","SKr15","4",0
"8862","7","SKr15","4",0
"8863","1","SKr16","4",0
"8864","2","SKr16","4",0
"8865","3","SKr16","4",0
"8866","4","SKr16","4",0
"8867","5","SKr16","4",0
"8868","6","SKr16","4",0
"8869","7","SKr16","4",0
"8870","1","SKr17","4",0
"8871","2","SKr17","4",0
"8872","3","SKr17","4",0
"8873","4","SKr17","4",0
"8874","5","SKr17","4",0
"8875","6","SKr17","4",0
"8876","7","SKr17","4",0
"8877","1","SKr18","4",0
"8878","2","SKr18","4",0
"8879","3","SKr18","4",0
"8880","4","SKr18","4",0
"8881","5","SKr18","4",0
"8882","6","SKr18","4",0
"8883","7","SKr18","4",0
"8884","1","SKr19","4",0
"8885","2","SKr19","4",0
"8886","3","SKr19","4",0
"8887","4","SKr19","4",0
"8888","5","SKr19","4",0
"8889","6","SKr19","4",0
"8890","7","SKr19","4",0
"8891","1","SKr2","4",0
"8892","2","SKr2","4",0
"8893","3","SKr2","4",0
"8894","4","SKr2","4",0
"8895","5","SKr2","4",0
"8896","6","SKr2","4",0
"8897","7","SKr2","4",0
"8898","1","SKr3","4",0
"8899","2","SKr3","4",0
"8900","3","SKr3","4",0
"8901","4","SKr3","4",0
"8902","5","SKr3","4",0
"8903","6","SKr3","4",0
"8904","7","SKr3","4",0
"8905","1","SKr4","4",0
"8906","2","SKr4","4",0
"8907","3","SKr4","4",0
"8908","4","SKr4","4",0
"8909","5","SKr4","4",0
"8910","6","SKr4","4",0
"8911","7","SKr4","4",0
"8912","1","SKr5","4",0
"8913","2","SKr5","4",0
"8914","3","SKr5","4",0
"8915","4","SKr5","4",0
"8916","5","SKr5","4",0
"8917","6","SKr5","4",0
"8918","7","SKr5","4",0
"8919","1","SKr6","4",0
"8920","2","SKr6","4",0
"8921","3","SKr6","4",0
"8922","4","SKr6","4",0
"8923","5","SKr6","4",0
"8924","6","SKr6","4",0
"8925","7","SKr6","4",0
"8926","1","SKr7","4",0
"8927","2","SKr7","4",0
"8928","3","SKr7","4",0
"8929","4","SKr7","4",0
"8930","5","SKr7","4",0
"8931","6","SKr7","4",0
"8932","7","SKr7","4",0
"8933","1","SKr8","4",0
"8934","2","SKr8","4",0
"8935","3","SKr8","4",0
"8936","4","SKr8","4",0
"8937","5","SKr8","4",0
"8938","6","SKr8","4",0
"8939","7","SKr8","4",0
"8940","1","SKr9","4",0
"8941","2","SKr9","4",0
"8942","3","SKr9","4",0
"8943","4","SKr9","4",0
"8944","5","SKr9","4",0
"8945","6","SKr9","4",0
"8946","7","SKr9","4",0
"8947","1","SKs1","4",0
"8948","2","SKs1","4",0
"8949","3","SKs1","4",0
"8950","4","SKs1","4",0
"8951","5","SKs1","4",0
"8952","6","SKs1","4",0
"8953","7","SKs1","4",0
"8954","1","SKs10","4",0
"8955","2","SKs10","4",0
"8956","3","SKs10","4",0
"8957","4","SKs10","4",0
"8958","5","SKs10","4",0
"8959","6","SKs10","4",0
"8960","7","SKs10","4",0
"8961","1","SKs11","4",0
"8962","2","SKs11","4",0
"8963","3","SKs11","4",0
"8964","4","SKs11","4",0
"8965","5","SKs11","4",0
"8966","6","SKs11","4",0
"8967","7","SKs11","4",0
"8968","1","SKs12","4",0
"8969","2","SKs12","4",0
"8970","3","SKs12","4",0
"8971","4","SKs12","4",0
"8972","5","SKs12","4",0
"8973","6","SKs12","4",0
"8974","7","SKs12","4",0
"8975","1","SKs13","4",0
"8976","2","SKs13","4",0
"8977","3","SKs13","4",0
"8978","4","SKs13","4",0
"8979","5","SKs13","4",0
"8980","6","SKs13","4",0
"8981","7","SKs13","4",0
"8982","1","SKs14","4",0
"8983","2","SKs14","4",0
"8984","3","SKs14","4",0
"8985","4","SKs14","4",0
"8986","5","SKs14","4",0
"8987","6","SKs14","4",0
"8988","7","SKs14","4",0
"8989","1","SKs2","4",0
"8990","2","SKs2","4",0
"8991","3","SKs2","4",0
"8992","4","SKs2","4",0
"8993","5","SKs2","4",0
"8994","6","SKs2","4",0
"8995","7","SKs2","4",0
"8996","1","SKs3","4",0
"8997","2","SKs3","4",0
"8998","3","SKs3","4",0
"8999","4","SKs3","4",0
"9000","5","SKs3","4",0
"9001","6","SKs3","4",0
"9002","7","SKs3","4",0
"9003","1","SKs4","4",0
"9004","2","SKs4","4",0
"9005","3","SKs4","4",0
"9006","4","SKs4","4",0
"9007","5","SKs4","4",0
"9008","6","SKs4","4",0
"9009","7","SKs4","4",0
"9010","1","SKs5","4",0
"9011","2","SKs5","4",0
"9012","3","SKs5","4",0
"9013","4","SKs5","4",0
"9014","5","SKs5","4",0
"9015","6","SKs5","4",0
"9016","7","SKs5","4",0
"9017","1","SKs6","4",0
"9018","2","SKs6","4",0
"9019","3","SKs6","4",0
"9020","4","SKs6","4",0
"9021","5","SKs6","4",0
"9022","6","SKs6","4",0
"9023","7","SKs6","4",0
"9024","1","SKs7","4",0
"9025","2","SKs7","4",0
"9026","3","SKs7","4",0
"9027","4","SKs7","4",0
"9028","5","SKs7","4",0
"9029","6","SKs7","4",0
"9030","7","SKs7","4",0
"9031","1","SKs8","4",0
"9032","2","SKs8","4",0
"9033","3","SKs8","4",0
"9034","4","SKs8","4",0
"9035","5","SKs8","4",0
"9036","6","SKs8","4",0
"9037","7","SKs8","4",0
"9038","1","SKs9","4",0
"9039","2","SKs9","4",0
"9040","3","SKs9","4",0
"9041","4","SKs9","4",0
"9042","5","SKs9","4",0
"9043","6","SKs9","4",0
"9044","7","SKs9","4",0
"9045","1","SKt1","4",0
"9046","2","SKt1","4",0
"9047","3","SKt1","4",0
"9048","4","SKt1","4",0
"9049","5","SKt1","4",0
"9050","6","SKt1","4",0
"9051","7","SKt1","4",0
"9052","1","SKt2","4",0
"9053","2","SKt2","4",0
"9054","3","SKt2","4",0
"9055","4","SKt2","4",0
"9056","5","SKt2","4",0
"9057","6","SKt2","4",0
"9058","7","SKt2","4",0
"9059","1","SKt3","4",0
"9060","2","SKt3","4",0
"9061","3","SKt3","4",0
"9062","4","SKt3","4",0
"9063","5","SKt3","4",0
"9064","6","SKt3","4",0
"9065","7","SKt3","4",0
"9066","1","SKv1","4",0
"9067","2","SKv1","4",0
"9068","3","SKv1","4",0
"9069","4","SKv1","4",0
"9070","5","SKv1","4",0
"9071","6","SKv1","4",0
"9072","7","SKv1","4",0
"9073","1","SKv10","4",0
"9074","2","SKv10","4",0
"9075","3","SKv10","4",0
"9076","4","SKv10","4",0
"9077","5","SKv10","4",0
"9078","6","SKv10","4",0
"9079","7","SKv10","4",0
"9080","1","SKv11","4",0
"9081","2","SKv11","4",0
"9082","3","SKv11","4",0
"9083","4","SKv11","4",0
"9084","5","SKv11","4",0
"9085","6","SKv11","4",0
"9086","7","SKv11","4",0
"9087","1","SKv13","4",0
"9088","2","SKv13","4",0
"9089","3","SKv13","4",0
"9090","4","SKv13","4",0
"9091","5","SKv13","4",0
"9092","6","SKv13","4",0
"9093","7","SKv13","4",0
"9094","1","SKv14","4",0
"9095","2","SKv14","4",0
"9096","3","SKv14","4",0
"9097","4","SKv14","4",0
"9098","5","SKv14","4",0
"9099","6","SKv14","4",0
"9100","7","SKv14","4",0
"9101","1","SKv2","4",0
"9102","2","SKv2","4",0
"9103","3","SKv2","4",0
"9104","4","SKv2","4",0
"9105","5","SKv2","4",0
"9106","6","SKv2","4",0
"9107","7","SKv2","4",0
"9108","1","SKv3","4",0
